date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/30/2018|57.98|02:13:58|621|0|151|972|42|43%|0|0|26|69.8|78|112|0|0|121|478|1,084|37|02:31:16|Pioneer|https://www.strava.com/activities/1382472863
1/10/2018|133.75|04:08:28|2060|0|241|3280|209|69%|0|0|32.3|76.3|88|130|135|166|220|962|3,658|20|04:28:08|Pioneer|https://www.strava.com/activities/1349558416
1/28/2018|162.44|04:04:56|1490|0|216|2441|157|62%|0|0|39.8|79.9|89|126|131|176|166|821|2,722|40|06:11:40|Pioneer|https://www.strava.com/activities/1378810682
1/27/2018|39.61|01:28:21|500|0|206|779|56|59%|0|0|26.9|64.8|83|132|105|171|147|932|869|27|02:20:04|Pioneer|https://www.strava.com/activities/1377006021
1/25/2018|124.79|02:51:33|45|0|265|2542|167|76%|0|0|43.6|70.6|95|120|142|172|247|878|2,835|24|02:58:11|Pioneer|https://www.strava.com/activities/1374189216
1/25/2018|83.1|02:30:21|472|0|183|1475|72|52%|0|0|33.2|64.1|90|117|108|131|163|628|1,644|20|02:39:19|Pioneer|https://www.strava.com/activities/1373891271
1/19/2018|144.98|03:52:46|1955|0|217|2360|155|62%|0|0|37.4|92.2|89|127|122|170|169|973|2,632|44|04:13:06|Pioneer|https://www.strava.com/activities/1364113306
1/18/2018|122.18|03:08:26|1129|0|195|1601|98|56%|0|0|38.9|86.4|88|123|114|168|142|903|1,785|44|03:09:31|Pioneer|https://www.strava.com/activities/1362603437
1/17/2018|166.72|04:40:09|2594|0|199|2547|155|57%|0|0|35.7|86.4|88|133|120|173|152|853|2,840|40|05:11:34|Pioneer|https://www.strava.com/activities/1361142435
1/16/2018|149.81|03:59:04|1495|0|183|1980|110|52%|0|0|37.6|100.1|89|121|114|177|138|929|2,208|36|04:04:41|Pioneer|https://www.strava.com/activities/1359467451
1/15/2018|50.65|01:49:42|940|0|197|986|62|56%|0|0|27.7|82.1|85|132|109|162|150|915|1,099|26|02:39:08|Pioneer|https://www.strava.com/activities/1357947116
1/7/2018|161.06|04:00:37|1825|0|279|3473|257|80%|0|0|40.2|79.9|91|127|150|175|241|889|3,872|17|04:13:14|Pioneer|https://www.strava.com/activities/1344452302
2/22/2018|155.32|04:58:45|1422|0|211|3737|189|60%|0|0|31.2|70.6|85|129|117|135|208|541|4,167|17|05:21:58|Pioneer|https://www.strava.com/activities/1419807813
2/19/2018|226.04|06:58:21|2063|0|225|5533|298|64%|0|0|32.4|77|85|122|121|140|220|779|6,170|21|07:31:12|Pioneer|https://www.strava.com/activities/1415036451
2/18/2018|90.65|02:24:58|1065|0|237|1830|115|68%|0|0|37.5|82.8|77|126|119|151|210|398|2,041|17|02:35:10|Pioneer|https://www.strava.com/activities/1412752327
2/15/2018|36.53|01:07:45|58|0|148|574|21|42%|0|0|32.4|54|79|125|93|122|141|615|639|23|01:26:15|Pioneer|https://www.strava.com/activities/1407940209
2/13/2018|166.96|05:08:15|1600|0|227|4078|223|65%|0|0|32.5|71.3|85|111|124|148|220|450|4,547|21|05:28:04|Pioneer|https://www.strava.com/activities/1404904915
2/12/2018|155.96|04:43:06|1159|0|230|3688|215|66%|0|0|33.1|69.5|89|117|134|170|217|901|4,112|25|05:01:32|Pioneer|https://www.strava.com/activities/1403512822
2/9/2018|89.28|02:38:10|806|0|253|2240|141|72%|0|0|33.9|80.6|89|119|135|165|236|621|2,498|24|02:44:26|Pioneer|https://www.strava.com/activities/1398464581
2/6/2018|67.04|01:48:31|574|0|255|1539|103|73%|0|0|37.1|83.5|88|119|130|167|236|585|1,716|16|01:57:25|Pioneer|https://www.strava.com/activities/1393500479
2/5/2018|157.84|04:44:10|1207|0|240|3922|233|69%|0|0|33.3|69.8|88|119|134|158|230|857|4,373|21|05:21:09|Pioneer|https://www.strava.com/activities/1392303916
2/3/2018|33.2|01:23:01|901|0|239|997|65|68%|0|0|24|61.9|78|112|114|156|200|848|1,112|11|01:24:48|Pioneer|https://www.strava.com/activities/1388787238
2/26/2018|19.74|00:51:09|243|0|155|433|17|44%|0|0|23.2|59.8|77|103|72|72|141|376|483|17|00:53:53|Pioneer|https://www.strava.com/activities/1426394060
2/25/2018|165.54|05:15:53|1685|0|213|3929|204|61%|0|0|31.4|77|85|123|116|137|207|468|4,380|18|05:41:54|Pioneer|https://www.strava.com/activities/1424459685
2/24/2018|106.46|02:55:30|1117|0|284|2802|201|81%|0|0|36.4|72.7|88|118|142|171|266|699|3,124|24|03:39:11|Pioneer|https://www.strava.com/activities/1422748194
