date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
18.01.2018|96.1|02:33:15|761|0|256|2182|0||0|0|37.6|66.2|88|115|130|156|237|495|2,433|8|02:33:15|Garmin Edge 1030|https://www.strava.com/activities/1363117041
23.02.2018|107.04|03:32:29|1784|0|261|2932|0||0|0|30.2|74.9|80|112|130|166|230|646|3,269|8|03:33:30|Garmin Edge 1030|https://www.strava.com/activities/1421972479
21.02.2018|88.57|02:30:35|679|0|227|1944|0||0|0|35.3|64.1|87|110|0|0|215|497|2,167|8|02:30:35|Garmin Edge 1030|https://www.strava.com/activities/1418759803
24.02.2018|60.12|01:42:47|473|0|201|1197|0||0|0|35.1|68|86|110|121|139|194|510|1,334|7|01:42:47|Garmin Edge 1030|https://www.strava.com/activities/1425774663
17.02.2018|190.88|04:38:44|3195|0|313|4513|0||0|0|41.1|90.7|83|143|152|184|270|1098|5,032|17|04:38:44|Garmin Edge 1030|https://www.strava.com/activities/1412182767
15.03.2018|19.4|00:33:22|26|0|270|503|0||0|0|34.9|51.5|89|109|0|0|251|480|560|16|01:45:22|Garmin Edge 1030|https://www.strava.com/activities/1454763064
13.03.2018|10.06|00:12:19|8|0|398|298|0||0|0|49|53.3|93|105|173|186|403|664|332|15|00:12:19|Garmin Edge 1030|https://www.strava.com/activities/1451004779
05.03.2018|50.03|01:44:30|248|0|156|883|0||0|0|28.7|45.4|85|122|103|125|141|788|985|11|01:47:05|Garmin Edge 1030|https://www.strava.com/activities/1437552964
02.03.2018|74.91|02:37:12|718|0|260|1997|0||0|0|28.6|68.4|78|119|130|170|212|715|2,226|9|02:44:30|Garmin Edge 1030|https://www.strava.com/activities/1432656552
28.03.2018|179.92|04:22:05|474|0|296|4159|0||0|0|41.2|85|85|129|153|182|264|1074|4,637|8|04:22:05|Garmin Edge 1030|https://www.strava.com/activities/1476470570
25.03.2018|250.61|05:59:40|1879|0|282|4976|0||0|0|41.8|88.2|85|140|152|187|231|1142|5,548|13|05:59:40|Garmin Edge 1030|https://www.strava.com/activities/1471917021
23.03.2018|206.44|05:19:34|1504|0|286|4482|0||0|0|38.8|78.8|85|124|147|182|234|1068|4,997|4|05:19:34|Garmin Edge 520|https://www.strava.com/activities/1467571761
10.03.2018|218|06:34:36|4682|0|268|5126|0||0|0|33.1|105.8|79|132|133|182|217|986|5,716|16|06:36:29|Garmin Edge 1030|https://www.strava.com/activities/1446011136
09.03.2018|237.12|06:23:02|3311|0|230|3901|0||0|0|37.1|91.1|82|148|129|188|170|859|4,350|18|06:25:18|Garmin Edge 1030|https://www.strava.com/activities/1444071946
